@relation new

@attribute year numeric
@attribute iso_code {ALB,DZA,AGO,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRD,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COD,COG,CRI,CIV,HRV,CYP,CZE,DNK,DOM,ECU,EGY,SLV,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KOR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MKD,MDG,MWI,MYS,MLI,MLT,MRT,MUS,MEX,MDA,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TTO,TUN,TUR,UGA,UKR,ARE,GBR,USA,URY,VEN,VNM,YEM,ZMB,ZWE}
@attribute rank numeric
@attribute government_consumption numeric
@attribute transfers numeric
@attribute gov_enterprises numeric
@attribute top_marg_tax_rate numeric
@attribute size_government numeric
@attribute judicial_independence numeric
@attribute impartial_courts numeric
@attribute protection_property_rights numeric
@attribute military_interference numeric
@attribute integrity_legal_system numeric
@attribute legal_enforcement_contracts numeric
@attribute restrictions_sale_real_property numeric
@attribute reliability_police numeric
@attribute business_costs_crime numeric
@attribute gender_adjustment numeric
@attribute property_rights numeric
@attribute money_growth numeric
@attribute std_inflation numeric
@attribute inflation numeric
@attribute freedom_own_foreign_currency numeric
@attribute sound_money numeric
@attribute tariffs numeric
@attribute regulatory_trade_barriers numeric
@attribute black_market numeric
@attribute control_movement_capital_ppl numeric
@attribute trade numeric
@attribute credit_market_reg numeric
@attribute labor_market_reg numeric
@attribute business_reg numeric
@attribute regulation numeric
@attribute freedom numeric

@data
2010,NAM,79,3.297059,8.976917,10,6,7.068494,6.444734,6.100297,7.279598,10,8.333333,6.254548,4.759586,5.973577,4.935955,1,6.675736,8.235706,8.115125,9.105982,0,6.364203,6.241778,6.019481,10,3.963218,6.556119,8.666833,7.710423,6.293321,7.556859,1
2010,NPL,119,8.397059,9.622343,7,?,8.339801,3.629914,3.267722,3.650131,1.8,?,3.371598,8.261948,3.208718,3.609598,0.777778,3.422181,8.335478,8.719504,8.003952,0,6.264733,6.293733,4.721821,10,4.692527,6.42702,8.212065,5.901363,5.510598,6.541342,1
2010,NLD,28,0.423529,3.017984,7,3,3.360378,8.91074,7.322778,8.055991,10,10,5.138719,7.862567,8.507632,7.082467,1,8.097877,8.91981,9.569266,9.745374,2,9.558613,8.34067,8.29973,10,7.613891,8.563573,8.870126,6.720837,7.845907,7.81229,1
2010,NZL,3,4,5.821327,8,5,5.705332,9.553203,7.594797,8.074142,10,9.166667,7.475716,9.92933,8.666229,7.762875,1,8.69144,9.837044,9.337199,9.418232,2,9.648119,9.103822,8.85747,10,6.715177,8.669117,9.61191,8.508288,8.637519,8.919239,1
2010,NIC,58,9.35,9.842507,6,8,8.298127,1.337882,2.287578,3.689396,5,5.833333,5.753836,7.726221,4.126884,5.043925,0.896552,4.298751,6.546993,7.703459,8.909029,2,8.28987,8.486311,5.829699,10,6.983493,7.824876,9.512197,6.442717,5.635508,7.196807,1
2010,NER,132,7.147059,9.839237,10,?,8.995432,?,4.6,?,3.333333,3.333333,2.735913,5.722703,?,?,0.76,3.47165,7.824931,8.773575,9.839185,0,6.609423,6.242105,1.221446,10,0,4.365888,9.790718,3.848906,4.711353,6.116992,0
2010,NGA,121,8.352941,9.859531,2,7,6.803118,4.517361,4.784606,3.687594,3.333333,3.333333,5.076129,3.450263,3.334936,4.044,0.925926,3.80494,6.108047,8.003198,7.25596,1,6.591801,7.2622,5.183064,9.415671,3.683608,6.386136,8.405813,8.018563,4.666263,7.030213,1
2010,NOR,29,1.814706,4.877384,7,5.5,4.798023,8.801845,7.334831,8.222664,10,10,7.7529,9.121524,8.335168,8.320836,1,8.654419,9.934176,7.823677,9.520148,2,9.3195,6.164444,7.06759,10,5.92799,7.290006,10,4.335072,7.588683,7.307918,1
2010,OMN,68,1.117647,9.646866,0,10,5.191128,6.831545,6.336083,7.540842,8.333333,8.333333,5.137576,8.711478,8.224086,8.774021,0.586207,6.011927,7.574989,2.213225,9.359321,2,7.286884,7.915556,7.635136,10,6.668522,8.054804,8.945144,8.749853,7.854012,8.516336,1
2010,PAK,120,9.164706,9.546322,6,10,8.677757,4.889221,3.719066,4.077171,2.5,5.833333,3.553882,6.523962,3.60442,3.690944,0.740741,3.712806,8.941059,7.996285,7.223772,0,6.040279,4.991111,6.086883,10,2.313607,5.8479,8.561661,5.77461,5.449315,6.595195,1
2010,PAN,52,6.705882,8.555858,6,6,6.815435,1.848051,4.111011,6.252152,8.333333,5,2.256584,7.653055,5.63899,4.482693,0.962963,4.970208,8.287966,8.919908,9.301742,2,9.127404,7.878248,7.577732,10,7.690766,8.286686,9.17988,5.099973,6.472779,6.917544,1
2010,PNG,76,8.261765,9.116076,8,4,7.34446,?,3.9,?,7.5,4.166667,1.010608,6.962828,?,?,0.925926,4.533649,7.825067,7.466327,8.796765,1,7.272039,7.055111,6.173805,10,4.786472,7.003847,8.699066,8.693392,7.215812,8.202756,1
2010,PRY,84,7.970588,9.264578,6,8.5,7.933791,1.29629,2.864078,3.391447,2.5,3.333333,4.18777,8.506084,2.481579,4.090241,1,3.627869,7.256517,8.265183,9.069767,2,8.647867,7.862844,5.604471,10,5.342268,7.202396,8.333333,4.651957,5.88952,6.291603,1
2010,PER,17,7.732353,9.36812,7,6,7.525118,2.695935,3.473572,4.78254,7.5,5.833333,5.069868,8.782958,3.690613,4.071509,1,5.100037,8.421059,8.97229,9.694336,2,9.271921,8.606489,7.448116,10,8.459057,8.628416,9.333333,7.128636,6.540701,7.667557,1
2010,PHL,65,8.247059,9.226158,8,7,8.118304,3.247903,3.043476,4.34973,5,4.166667,3.420207,7.685116,3.796282,4.584109,0.827586,3.989569,8.740185,9.188036,9.2375,2,9.29143,7.752044,6.693965,10,2.294666,6.685169,9.143525,6.109246,6.223444,7.158738,1
2010,POL,61,4.844118,5.049046,6,5.5,5.348291,5.554435,3.688792,5.895384,10,7.5,4.270865,6.995831,5.611811,7.444184,0.962963,6.211829,8.591232,9.514619,9.45851,2,9.39109,8.340978,6.852306,10,4.505697,7.424745,7.948434,7.423834,6.287636,7.219968,1
2010,PRT,69,4.523529,3.893278,6,3.5,4.479202,4.889951,2.910726,6.310287,10,8.333333,5.552314,7.581509,6.698416,7.935304,1,6.690204,9.776788,9.506482,9.722712,2,9.751496,8.34067,7.777118,10,6.200025,8.079453,6.528248,4.764244,6.744554,6.012348,1
2010,QAT,38,0,9.186649,?,10,6.39555,8.373443,6.315952,6.322307,6.666667,8.333333,4.85643,9.655697,8.787222,8.477193,0.615385,6.08356,8.901037,3.364868,9.514949,2,7.945213,8.331111,7.757894,10,4.946145,7.758788,9.5,7.754391,8.471848,8.575413,1
2010,ROU,46,5.873529,5.958856,7,6.5,6.333096,3.515732,3.037835,4.887735,8.333333,6.666667,4.849985,9.114166,4.535656,6.564107,1,5.722802,8.646939,8.976473,8.781157,2,9.101142,8.34067,7.06466,10,6.549473,7.988701,9.002322,6.873597,6.253805,7.376575,1
2010,RUS,99,4.029412,5.06594,10,8.5,6.898838,2.661804,2.884603,3.017643,7.5,6.666667,7.532699,9.121591,2.721866,5.312257,0.962963,5.171222,7.771205,7.466555,8.628396,2,8.466539,4.907111,4.510723,10,3.796061,5.803474,7.771248,5.937378,5.347606,6.352078,1
2010,RWA,50,7.205882,8.586476,0,?,5.26412,7.023379,6.105321,6.822842,6,?,3.949347,7.456638,8.150861,8.240071,0.931034,6.486883,8.467721,7.806907,9.538171,2,8.9532,7.033333,5.47766,10,5.559502,7.017624,8.801753,8.442372,7.96938,8.404502,1
2010,SAU,86,0.070588,?,?,10,5.035294,7.630428,6.171373,7.653862,8.333333,8.333333,4.00807,9.962202,7.775245,9.10081,0.413793,5.417078,8.832913,3.609624,8.931373,2,7.843477,8.1952,7.713755,10,3.031271,7.235057,7.921522,8.200026,7.870251,7.997266,1
2010,SEN,130,7.076471,10,6,0,5.769118,2.924227,3.759114,5.166155,3.333333,5,3.389827,2.694293,5.115968,8.102368,0.758621,3.857758,9.43093,8.926528,9.74977,0,7.026807,7.333378,6.784709,10,3.819003,6.984272,9.021033,4.601654,4.721788,6.114825,0
2010,SRB,98,5.735294,3.880926,8,7.5,6.279055,2.383457,2.585849,3.538575,6.666667,5.833333,3.777178,8.871717,4.779857,5.846261,1,4.920322,9.366862,8.632888,8.771489,1,7.94281,8.167378,6.816636,10,3.806446,7.197615,8.322979,5.677064,5.398848,6.466297,1
2010,SLE,116,8.441176,10,6,?,8.147059,?,3.9,?,4.166667,5.833333,1.583376,4.495873,?,?,0.821429,3.639077,7.732467,8.391924,6.672955,1,6.949336,6.820267,6.466379,10,1.969067,6.313928,6.207662,5.666667,6.317207,6.063845,1
2010,SGP,2,5.235294,10,8,10,8.308824,7.733953,7.994934,8.973618,8.333333,8.333333,7.766531,8.985112,9.029111,8.300809,0.962963,8.228167,7.64505,8.56312,9.44,2,8.912042,10,8.995707,10,8.579777,9.393871,10,7.721878,9.192041,8.971306,1
2010,SVK,29,4.379412,4.288556,10,6.5,6.291992,2.768141,2.130647,5.090801,10,6.666667,4.383717,9.678713,4.667385,6.642427,1,5.780944,9.949369,9.483937,9.808596,2,9.810476,8.34067,7.344368,10,6.552777,8.059454,8.877864,7.153061,6.232222,7.421049,1
2010,SVN,81,3.805882,3.847139,7,2.5,4.288255,4.632105,3.296414,5.678787,9.166667,7.5,4.228332,7.263661,5.644553,8.42967,0.925926,5.97467,9.407646,9.157053,9.631807,2,9.549126,8.34067,7.289934,10,4.843404,7.618502,7.531659,5.552242,6.947095,6.676999,1
2010,ZAF,65,4.264706,8.617439,10,5.5,7.095536,6.621995,6.460954,7.15144,8.333333,4.166667,3.925506,7.724535,4.384952,2.519486,1,5.698763,9.220646,9.370603,9.146831,1,8.18452,6.844089,5.891054,10,5.156051,6.972798,9.266511,6.092925,6.573885,7.311107,1
2010,ESP,43,4.047059,4.562125,7,6,5.402296,4.860657,4.433482,6.48867,8.333333,8.333333,5.538282,7.42046,8.059242,7.405522,1,6.763665,9.654892,9.382012,9.640052,2,9.669239,8.34067,7.807155,10,5.320733,7.867139,9.162941,4.699714,6.905105,6.922586,1
2010,LKA,92,8.532353,9.182561,7,6,7.678729,5.508107,5.683238,5.772958,3.333333,4.166667,3.614643,6.754936,5.102212,7.32523,1,5.251258,9.168842,8.212036,8.811865,0,6.548186,6.478222,6.148186,10,5.020388,6.911699,7.385874,6.442886,6.47967,6.769477,1
2010,SUR,91,3.808824,8.988828,7,?,6.599217,5.588323,2.785982,4.41756,5,5,2.745758,1.740635,6.181937,5.64085,0.974359,4.288861,9.134831,7.533313,8.611043,2,8.819797,7.472622,6.509659,10,2.399739,6.595505,8.045612,7.852646,4.768013,6.888757,1
2010,SWZ,104,5.75,9.832532,0,7,5.645633,4.31727,4.212451,5.62019,6.2,?,1.591294,7.269266,5.392335,5.58042,0.692308,4.250149,9.099683,7.586657,9.860298,1,7.886659,6.148444,5.883634,10,4.09159,6.530917,8.991758,7.729598,6.463488,7.728282,1
2010,SWE,22,1.267647,4.599183,7,1,3.466707,9.118625,8.010162,8.704801,9.166667,10,4.74038,8.454247,8.861726,8.335144,1,8.376861,9.161436,9.647638,9.768402,2,9.644369,8.34067,8.837617,10,5.798609,8.244224,9.979332,6.431518,8.073126,8.161326,1
2010,CHE,4,6.552941,5.921526,10,8,7.618617,9.007991,7.499992,9.070738,10,8.333333,6.067159,9.566128,8.860452,8.504344,1,8.545571,8.058939,9.643848,9.860298,2,9.390771,6.2872,7.163525,10,6.034399,7.371281,9.333333,8.190892,8.208469,8.577565,1
2010,SYR,129,8.114706,8.96703,2,7,6.520434,2.926781,3.259843,6.131454,3.333333,8.333333,3.219695,4.640914,4.357322,9.373562,0.586207,4.016297,9.031503,5.953046,9.120517,1,7.276267,6.236889,6.115368,10,1.577011,5.982317,6.981081,5.582823,5.463584,6.009163,0
2010,TWN,15,5.3324,9.318801,7,7,7.1628,6.093657,5.419258,8.082236,6.666667,8.333333,5.545584,7.867494,7.352189,7.779182,0.962963,6.885594,9.269532,9.461321,9.806643,2,9.634374,7.716744,7.237981,10,5.75622,7.677737,8.670502,5.023249,7.70879,7.13418,1
2010,TJK,113,8.264706,9.063488,0,8.5,6.457048,4.528839,4.919023,4.628721,3.9,?,5.67456,7.558559,5.153102,6.756425,0.925926,5.190278,9.823244,6.51383,8.716087,1,7.51329,8.376889,2.37686,10,2.166592,5.730085,8.330673,5.23575,5.896821,6.487748,1
2010,TZA,87,5.735294,9.96049,6,5.5,6.798946,4.356646,4.653629,4.225583,6.666667,8.333333,6.113921,7.174026,4.615722,5.475404,0.888889,5.416382,7.541758,9.543358,8.759969,1,7.711271,7.135556,6.140308,10,3.382919,6.664696,9.678672,5.70733,5.408202,6.931401,1
2010,THA,90,4.905882,9.671935,7,7,7.144454,5.339084,4.856679,4.289375,5,4.166667,6.107324,7.891321,4.531288,5.98418,0.925926,5.153555,9.319444,9.568098,9.337799,0,7.056335,7.433289,6.81671,10,3.061991,6.827997,9.264654,4.958988,7.035641,7.086428,1
2010,TLS,127,0,6.864035,7,?,4.621345,3.875094,3.354201,2.924029,5,?,0,0,4.327351,5.578835,1,3.132439,7.659571,8.668563,8.646805,2,8.743735,?,5.986233,?,6.728885,?,9.5,7.708997,5.341247,7.516748,1
2010,TGO,140,9.058824,9.649864,2,?,6.902896,?,3.9,?,0,5,3.147057,0.726754,?,?,0.827586,2.334524,8.292648,8.835692,9.633166,0,6.690377,7.382267,6.403935,10,0.495241,6.070361,8.333333,4.308694,4.599785,5.747271,0
2010,TTO,95,5.738235,8.437939,0,7,5.294044,5.729113,4.237873,4.95606,8.333333,4.166667,2.964498,4.637345,3.507344,2.54362,0.974359,4.505471,8.216925,6.119029,7.890522,2,8.056619,7.640444,6.933417,10,5.984582,7.639611,8.84553,7.50438,6.267391,7.5391,1
2010,TUN,101,5.602941,7.002725,7,5.5,6.276416,5.122017,6.011134,6.477574,6.666667,8.333333,4.881959,7.257791,5.927444,7.355586,0.724138,5.558765,8.857509,9.437759,9.116746,0,6.853004,6.914,6.890937,7.045455,4.922129,6.44313,8.117138,6.548349,7.246273,7.30392,1
2010,TUR,80,6.120588,6.160763,7,7,6.570338,3.773066,4.426651,5.346889,3.333333,5.833333,5.604098,8.801857,4.193462,5.95345,0.925926,5.057282,8.339284,8.80116,8.286711,2,8.856789,6.254178,6.8568,10,6.298424,7.35235,7.517772,4.856528,6.576899,6.317067,1
2010,UGA,34,7.738235,9.891826,10,6,8.407515,4.564968,4.822638,5.198379,3.333333,5.833333,4.043606,8.139574,4.950223,4.569242,0.962963,4.957059,7.329816,8.315302,9.204689,2,8.712452,7.135556,5.284319,10,6.268147,7.172005,9.076599,8.87942,5.928645,7.961555,1
2010,UKR,134,4.676471,4.283924,10,7.5,6.615099,1.800983,2.26717,2.777212,8.333333,6.666667,5.358049,6.506815,3.282716,6.081058,0.928571,4.615072,6.97779,7.289376,8.124282,0,5.597862,8.621778,4.749316,10,2.875568,6.561665,8.087749,6.025074,4.153825,6.088883,0
2010,ARE,23,7.791176,9.712596,2,10,7.375943,6.796295,5.658447,6.346755,8.333333,6.666667,4.82563,9.304779,8.549555,8.983591,0.586207,5.768951,8.209554,5.233539,9.824,2,8.316773,8.673733,8.395631,10,5.313383,8.095687,7.638872,8.49548,8.622905,8.252419,1
2010,GBR,8,4.538235,5.749319,8,3,5.321889,8.664327,6.785174,8.344167,10,9.166667,5.950722,7.906979,7.771675,7.150614,1,7.971147,9.260569,9.733693,9.342857,2,9.58428,8.34067,8.359016,10,8.428347,8.782008,7.334141,8.253308,7.743262,7.776904,1
2010,USA,11,5.852941,5.691501,7,7,6.38611,6.571861,5.62676,6.761125,6.666667,8.333333,7.328746,9.51024,7.596442,5.892685,1,7.143095,9.462171,9.578793,9.671991,2,9.678239,8.425556,7.657176,10,4.800306,7.72076,7.775749,9.055755,7.595619,8.142374,1
2010,URY,41,6.944118,6.294278,6,8,6.809599,7.126509,5.262314,6.754354,6.666667,4.166667,3.883945,6.418801,6.024338,6.67826,1,5.886873,7.898435,9.358918,8.664723,2,8.980519,7.770889,6.962573,10,7.815739,8.1373,8.157488,5.783164,6.582374,6.841009,1
2010,VEN,153,7.058824,5.773842,0,7,4.958166,1.081706,1.244041,1.245028,0.833333,1.666667,3.965791,8.460051,1.990207,1.805954,1,2.476975,5.902258,3.80711,4.187514,1,4.724221,7.798889,2.590965,0,3.492942,3.470699,5.928762,3.607189,3.029234,4.188395,0
2010,VNM,112,9.076471,?,?,5,7.038235,4.325704,4.392435,4.522316,5,6.666667,6.509694,8.725517,6.955596,5.85246,0.965517,5.781939,8.015122,7.460893,8.22768,0,5.925924,7.137827,5.773642,10,2.223588,6.283764,9.627878,5.495878,4.720384,6.614713,1
2010,YEM,121,8.038235,7.771117,4,?,6.603117,1.284957,1.821337,3.874178,6.666667,3.333333,5.543133,8.391812,1.772188,5.222982,0.62069,3.413405,8.369677,4.845888,7.765033,2,7.745149,8.55,6.25258,10,3.514609,7.079297,6.558208,5.502918,5.25965,5.773592,1
2010,ZMB,38,7.452941,9.910627,8,8,8.340892,4.115112,4.977475,5.229566,8.333333,6.666667,4.563518,6.515727,5.034533,5.844975,1,5.697878,7.688293,9.472483,8.299648,2,8.865106,7.270844,4.600745,10,6.772492,7.16102,7.873309,6.33943,5.889213,6.700651,1
2010,ZWE,151,6.720588,9.844687,7,4.5,7.016319,2.73299,3.319839,2.243496,3.333333,5,2.374701,6.784434,3.035912,6.261747,0.962963,3.8263,0,0,7.888,0,1.972,3.671111,3.501385,10,2.458793,4.907822,4.789439,5.053482,3.964576,4.602499,0
2009,ALB,39,9.079412,7.354223,6,8.5,7.733409,3.765558,4.696666,3.913393,8.333333,4.166667,5.173969,8.088614,5.768218,6.929918,0.962963,5.54388,9.240828,9.747357,9.5439,2,9.633021,8.450743,6.899268,10,3.624133,7.243536,7.001459,5.943713,6.176814,6.373995,1
2009,DZA,135,2.470588,8.149864,0,?,3.540151,3.00403,3.615388,4.29138,5,5,4.386016,6.777886,4.935485,6.315023,0.730769,4.165885,8.009297,6.192692,8.85152,1,7.013377,6.688978,6.758937,9.177143,1.763028,6.097021,4.723673,5.319407,5.208263,5.083781,0
2009,AGO,137,5.705882,9,0,9.5,6.051471,3.256235,3.373617,3.113435,3.333333,5,2.3022,2.742361,4.689073,5.410065,0.962963,3.622792,4.812615,3.886711,7.25371,1,5.238259,8.141467,3.617246,10,1.488665,5.811844,6.550446,3.874757,4.451356,4.958853,0
2009,ARG,123,5.705882,6.44376,6,5,5.787411,2.604471,2.400409,2.75438,7.5,4.166667,5.015583,6.716261,3.361259,4.525451,0.962963,4.257937,7.801962,8.502524,6.8,1,7.026122,6.26,5.562071,10,3.816333,6.409601,6.958997,5.324281,4.640871,5.641383,0
2009,ARM,18,7.541176,7.981471,8,9,8.130662,2.7074,3.399684,4.448055,5.833333,5,7.16229,9.769092,3.819416,7.788364,1,5.547515,9.457768,8.97283,9.318647,2,9.437311,8.878222,6.638186,10,5.024099,7.635127,9.115575,6.234538,5.607299,6.985804,1
2009,AUS,7,4.488235,6.506553,8,5.5,6.123697,8.791938,6.988653,8.111368,10,9.166667,6.229989,8.261948,8.168219,7.260173,1,8.108773,8.939794,9.919131,9.635978,2,9.623726,8.785111,8.036533,10,3.235795,7.51436,9.939377,8.389096,7.157894,8.495456,1
2009,AUT,15,3.865426,2.015247,10,3.5,4.845168,7.957231,6.983569,8.5898,10,10,6.378972,8.123915,7.885167,8.220325,1,8.237664,8.665019,9.743389,9.901869,2,9.577569,8.223333,8.306113,10,5.594718,8.031041,9.686275,6.211937,6.94053,7.612914,1
2009,AZE,111,3.894118,9.574387,0,5,4.617126,3.861701,4.1872,4.755424,5.833333,5.833333,7.554419,9.726366,4.426008,7.250624,0.923077,5.708163,7.582907,4.004853,9.719789,1,6.576887,7.994222,3.950442,10,3.741078,6.421436,7.587343,6.800687,6.548685,6.978905,1
2009,BHS,25,6.605882,8.875329,7,10,8.120303,?,7,?,10,7.5,5.490581,4.983946,?,?,0.945946,6.805854,9.467189,9.245251,9.587453,0,7.074973,3.116622,7.759811,10,4.367138,6.310893,9.46461,9.443763,8.522041,9.143471,1
2009,BHR,40,2.735294,9.526437,4,10,6.565433,6.729461,4.949101,7.706529,5,8.333333,4.785814,8.526603,7.360104,7.472725,0.536585,5.195679,8.045657,5.554862,9.440897,2,8.260354,8.229778,8.188961,10,5.267417,7.921539,9.456189,8.737832,7.380428,8.524816,1
2009,BGD,101,9.894118,9.468683,8,9,9.0907,3.979888,3.298116,4.070842,5,4.166667,1.153813,3.200193,3.190875,4.341629,0.814815,3.266871,8.629043,9.396291,8.915306,0,6.73516,6.528044,5.656096,10,1.540975,5.931279,7.282197,6.540667,5.602528,6.47513,1
2009,BRD,89,3.441176,6.296458,7,3.5,5.059409,7.894617,6.397464,7.692219,9.2,?,?,?,8.29393,5.777233,0.871795,7.059079,8.223527,9.141623,9.271228,0,6.659094,5.887556,5.465494,10,5.143124,6.624043,8.533284,7.619593,6.0045,7.385792,1
2009,BEL,42,2.351713,2.285559,10,1,3.909318,7.007545,5.1003,7.410184,10,8.333333,5.650104,4.332328,7.598255,8.003472,0.961538,6.912845,8.734174,9.849185,9.98922,2,9.643145,8.223333,8.525899,10,6.147106,8.224084,9.183871,7.387473,6.510424,7.693923,1
2009,BLZ,60,6.088235,9.204087,7,?,7.430774,?,4.9,?,6.5,?,3.329066,7.288232,?,?,0.837838,5.058028,9.135855,9.349039,9.783996,0,7.067223,6.319111,7.092573,10,2.599703,6.502847,9.795286,9.261469,8.751136,9.269297,1
2009,BEN,110,7.735294,9.713111,2,7,6.612101,3.754774,4.263495,6.1159,7.5,?,1.068747,3.853299,5.851181,5.364096,0.862069,4.39582,8.304633,9.010759,9.568634,0,6.721007,6.271156,5.455834,10,2.066291,5.94832,9.34744,5.84334,5.327357,6.839379,1
2009,BOL,101,6.371268,8.836512,0,10,6.301945,2.191339,2.320263,1.991333,5,4.166667,3.993334,6.683456,1.876533,4.927674,0.888889,3.478767,7.879107,7.718281,9.330126,2,8.731879,8.262778,5.699065,10,4.315441,7.069321,8.812451,4.597374,4.405211,5.938345,1
2009,BIH,89,5.579412,5.86812,4,6.5,5.486883,2.619242,2.226387,2.815381,4.8,?,3.525707,7.634156,5.23713,6.663484,0.962963,4.35796,9.587579,8.69168,9.925104,1,8.301091,8.336064,6.65604,10,4.693665,7.421442,9.254076,7.457681,5.056205,7.255987,1
2009,BWA,80,1.411765,7.164033,0,9,4.393949,6.998345,5.939091,7.170738,10,5.833333,4.046978,8.054056,6.356214,5.950901,0.962963,6.581341,8.825251,6.470963,8.394541,2,8.422689,5.078089,5.765038,10,6.391264,6.808598,9.10964,7.205713,6.514117,7.609823,1
2009,BRA,105,4.682353,7.748921,8,6.5,6.732818,4.202127,4.058017,5.446061,6.666667,3.333333,4.819636,8.318712,5.181974,3.896422,0.962963,5.008058,8.265795,9.438468,9.022718,1,7.931745,7.261067,6.39302,9.300828,5.091181,7.011524,5.646446,4.431172,3.424776,4.500798,1
2009,BGR,40,5.732353,5.688953,8,7.5,6.730327,3.263099,2.930783,3.722365,8.333333,4.166667,4.767973,8.730378,3.831931,5.257187,0.961538,4.904251,9.590387,8.732466,9.449363,2,9.443054,8.365556,6.010016,10,6.379166,7.688684,9.83141,7.791608,5.396106,7.673041,1
2009,BFA,118,4.705882,9.96485,0,?,4.890244,2.432381,4.020839,5.305986,4.166667,5.833333,2.139195,4.578828,4.667875,6.663757,0.962963,4.341295,7.94164,9.572291,9.478365,0,6.748074,7.051156,5.059636,10,1.810507,5.980325,9.682434,7.222925,5.777468,7.560942,0
2009,BDI,131,4.529412,9.427906,2,?,5.319106,1.556113,2.933534,3.274883,2.5,?,2.654616,6.316946,2.15541,3.507282,0.862069,2.897703,7.560777,6.746893,7.803706,1,6.777844,4.94356,3.040011,10,1.500642,4.871053,8.694659,8.207281,4.947654,7.283198,0
2009,CMR,122,7.567647,9.5671,8,0.5,6.408687,2.747377,3.707858,4.480834,5.833333,3.333333,2.168526,3.242371,4.188703,6.027464,0.758621,3.490842,8.271495,8.751557,9.391276,0,6.603582,5.502133,6.679826,10,2.472659,6.163655,7.465187,7.565549,4.695002,6.575246,0
2009,CAN,6,3.79678,6.893733,7,6,5.922628,8.739337,6.805437,8.434262,10,9.166667,4.813897,9.087033,8.738558,7.128943,1,8.10157,9.641803,8.619399,9.940107,2,9.550327,7.187111,7.655245,10,6.611155,7.863378,9.668652,8.492973,7.712906,8.624844,1
2009,CAF,133,9.529412,9.716076,4,5,7.061372,?,3.2,?,0.9,?,0.508171,3.582557,?,?,0.692308,1.732654,9.550623,9.346647,9.29602,0,7.048322,6.126578,1.765549,10,0.769231,4.665339,7.270685,3.78994,5.420639,5.493755,0
2009,TCD,136,8.294118,9.918256,4,?,7.404125,2.794641,3.221756,2.332588,1.7,?,2.223211,4.168434,2.596598,4.622144,0.793103,2.651481,9.88828,4.739141,8.009515,0,5.659234,6.3126,1.961878,10,1.669645,4.986031,6.080541,6.026169,3.154823,5.087178,0
2009,CHL,9,6.617647,7.512262,10,7,7.782477,7.272196,6.173362,7.023625,7.5,8.333333,5.109379,8.986799,8.872707,6.070104,0.896552,6.884641,8.439416,8.287641,9.664,2,9.097764,9.480444,7.943793,10,5.724488,8.287182,9.261306,5.787505,6.799727,7.282846,1
2009,CHN,100,3.920588,8.294278,0,6,4.553717,4.950586,5.155528,6.853846,5,7.5,6.730397,8.268562,5.985437,7.216749,0.962963,6.288145,8.638376,8.688366,9.85941,1,8.046538,8.153244,6.458472,10,1.647184,6.564725,7.07679,5.512544,5.646662,6.078665,1
2009,COL,82,5.923529,8.255858,10,5,7.294847,4.138378,4.004754,4.739308,3.333333,3.333333,2.089536,8.964593,5.478512,2.430852,0.962963,4.199934,8.938388,9.419186,9.159413,1,8.129247,7.472222,6.173785,9.255456,4.617535,6.87975,8.636899,5.916067,6.398279,6.983748,1
2009,COD,132,8.117647,8.295368,4,2.5,5.728254,?,2.5,?,0,3.333333,0.754369,6.678463,?,?,0.689655,2.241524,6.441051,7.437316,9.44,2,8.329592,7.368444,2.541535,10,0.384615,5.073649,4.707808,5.666667,4.723477,5.032651,0
2009,COG,138,5.482353,9.310627,2,3.5,5.073245,?,3.5,?,2.5,6.666667,3.011738,5.443332,?,?,0.793103,3.787346,8.278553,1.637634,8.992757,0,4.727236,7.364639,2.100921,10,0.769231,5.058698,5.93503,6.365354,5.334888,5.878424,0
2009,CRI,35,5.829412,9.444133,10,6.5,7.943386,7.128801,5.155497,5.585149,10,5.833333,3.523502,8.485498,6.056096,4.532521,0.925926,6.023911,8.497594,9.495949,8.431235,1,7.856194,8.146578,6.727977,10,7.76181,8.159091,7.725974,6.659933,6.272976,6.886294,1
2009,CIV,128,8.6,9.85475,4,2.5,6.238687,1.545599,3.14633,3.984863,2.5,4.166667,2.466256,4.259161,2.091043,3.545257,0.793103,2.759903,7.726551,8.948565,9.794767,0,6.617471,6.706711,5.88534,10,3.03749,6.407385,8.851146,5.67154,4.791859,6.438182,0
